income_am,profit_last_am,profit_am,damage_am,damage_inc,crd_lim_rec,cab_requests,married_cd,bar_no,age,client_segment,sect_empl,fam_adult_size,children_no,tenure_mts,tenure_yrs,claims_no,claims_am,nights_booked,shop_am,outcome_profit,outcome_damage_amount,score_pos,score_neg,male,female,cash/debitcard_use,creditcard_use,gluten_tolerant,gluten_intolerant,lactose_tolerant,lactose_intolerant,not_insured,insured,no_spa,spa,no_empl,empl,no_sport,sport,no_marketing_perm,marketing_perm,no_dining,dining,no_presidential,yes_presidential,no_prev_stay,perv_stay,no_prev_all_in_stay,yes_prev_all_in_stay,no_divorce,yes_divorce,no_company_card,company_card,no_shop_use,yes_shop_use,not_retired,yes_retired,no_gold_status,yes_gold_status,no_outcome_damage,outcome_damage
227.0,0.0,2511.0,0.0,0,0.0,3,1,0,39,4,2,3,4,50,26,1,0.0,4,0.0,1945.72,891.13,0.4102515918820151,0.20624284760424816,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
227.0,810.0,1620.0,0.0,0,0.0,9,1,8,31,2,0,2,1,210,18,0,0.0,4,0.0,1746.58,0.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1150.0,0.0,13443.0,0.0,0,10500.0,3,1,11,40,1,0,2,4,142,33,0,0.0,179,4557.099574394023,1384.68,0.0,0.3683756797135857,0.1250522508713099,1,0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
227.0,0.0,1735.0,0.0,0,0.0,10,1,10,25,1,0,1,0,36,3,0,0.0,4,0.0,735.36,947.69,0.0,0.0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
287.0,0.0,1622.0,0.0,0,1500.0,9,1,4,37,1,0,2,1,29,2,0,0.0,2,0.0,2554.71,0.0,0.6246239990529123,0.6663499259485265,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20934.0,0.0,14554.0,0.0,0,0.0,5,1,12,51,2,1,3,0,21,23,0,0.0,18,0.0,1728.65,742.38,0.5690295078643178,0.3860219324542859,0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
14579.0,5984.0,2519.0,1413.0,1,9000.0,1,1,7,30,2,2,3,1,130,32,0,0.0,4,0.0,2029.3,0.0,0.8308407143627256,0.7116601345309044,0,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
308.0,818.5,1637.0,0.0,0,0.0,4,1,4,22,1,0,1,0,164,14,0,0.0,4,0.0,2223.96,0.0,0.0,0.0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
3716.0,0.0,10970.0,2542.0,2,15000.0,7,1,0,40,1,0,2,0,94,29,0,0.0,18,3528.509427882901,2796.96,0.0,0.0125488637932091,0.2632928767162554,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
227.0,0.0,3600.0,1307.0,2,4500.0,3,1,4,37,1,0,2,0,87,7,1,0.0,3,0.0,3163.18,0.0,0.3558549999293738,0.2175363650043206,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
247.0,2.0,1624.0,0.0,0,0.0,3,1,9,54,1,0,3,1,147,55,0,0.0,4,0.0,2032.11,0.0,0.7740881274402114,0.43567590813417245,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
231.0,860.5,1721.0,0.0,0,1500.0,7,1,8,23,1,0,2,0,155,13,1,0.0,33,0.0,1016.59,0.0,0.6501099016317561,0.6471810887839248,0,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
227.0,0.0,1620.0,0.0,0,4000.0,6,1,7,59,1,0,1,0,123,32,0,0.0,40,0.0,1053.27,0.0,0.0731708583389198,0.060561678797199,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
227.0,0.0,1620.0,0.0,1,1500.0,2,1,3,31,1,0,2,0,15,1,0,0.0,1,0.0,2328.28,0.0,0.03930591440707395,0.05350700119027365,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
227.0,0.0,2005.0,0.0,0,3000.0,10,0,7,72,1,0,1,0,249,21,1,0.0,27,0.0,1040.33,0.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
2876.0,594.0,4459.0,0.0,0,0.0,4,1,3,56,1,0,3,0,179,15,0,0.0,4,0.0,2531.66,0.0,0.0,0.0,1,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
725.0,0.0,2003.0,0.0,0,0.0,8,1,4,47,1,0,3,0,244,42,0,0.0,4,0.0,1546.47,0.0,0.2883292087594892,0.0158427656653456,0,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
227.0,0.0,1620.0,0.0,0,0.0,8,1,6,68,0,0,1,0,17,22,1,0.0,2,0.0,2552.58,0.0,0.0,0.9291345042068064,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
227.0,0.0,1849.0,0.0,0,0.0,1,1,13,40,1,1,2,0,139,12,0,0.0,4,0.0,1697.72,0.0,0.0,0.0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
812.0,0.0,2628.0,263.0,1,0.0,8,1,6,27,1,0,1,0,152,13,0,0.0,4,0.0,1925.57,1091.7,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
227.0,0.0,1620.0,0.0,0,0.0,10,1,1,46,0,0,3,0,17,22,0,0.0,4,0.0,1817.09,0.0,0.0,0.4589908895352978,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
651.0,864.0,1728.0,0.0,0,0.0,3,0,4,60,1,0,1,0,3,43,0,0.0,3,0.0,1627.84,0.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2780.0,2102.0,2102.0,0.0,0,19500.0,3,1,2,56,3,0,2,0,233,19,0,0.0,3,0.0,2154.29,477.36,0.3487858402501248,0.2791862563118812,0,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
241.0,0.0,1637.0,0.0,0,6000.0,10,0,8,66,1,0,1,0,79,28,0,0.0,9,0.0,1733.4,764.42,0.47687255489026,0.3179474276039352,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1930.0,159.0,4537.0,0.0,0,7000.0,2,1,0,46,2,0,3,3,152,34,1,0.0,3,191.23812711338832,4660.61,0.0,0.6794245100815376,0.3223661290195094,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
227.0,810.0,1620.0,0.0,0,0.0,5,1,7,24,1,0,2,0,12,1,0,0.0,1,0.0,2697.02,0.0,0.3307318249975783,0.2781402856924844,0,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
359.0,54.0,1645.0,0.0,0,750.0,9,1,4,23,1,0,1,0,44,25,0,0.0,2,0.0,1553.02,0.0,0.5321676036430761,0.5510805150104312,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
227.0,0.0,1620.0,0.0,0,10000.0,12,1,7,53,1,0,2,0,94,29,0,0.0,21,0.0,1492.33,0.0,0.2823360433436452,0.4037463957024463,0,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
999.0,3.0,2220.0,0.0,0,0.0,6,1,5,38,2,1,3,0,15,44,0,0.0,3,3301.047897838409,1777.72,0.0,0.6543265191391828,0.5965357878121819,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1102.0,1728.0,3456.0,0.0,0,0.0,4,1,4,23,1,0,2,0,62,27,0,0.0,4,141.16406961710882,2320.39,0.0,0.96679638764183,0.1270207111553492,0,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
395.0,0.0,1719.0,0.0,0,0.0,7,1,8,62,2,0,1,0,58,26,0,0.0,4,0.0,1256.11,0.0,0.7275375619948602,0.77689881539077,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
227.0,0.0,1624.0,0.0,0,0.0,10,1,8,80,1,0,1,0,178,15,0,0.0,1,0.0,2655.77,0.0,0.25551946766391215,0.4221778803609016,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
234.0,0.0,1641.0,0.0,0,750.0,4,1,8,19,1,0,1,0,39,3,0,0.0,34,0.0,1251.71,0.0,0.2634260662459018,0.3381258991094594,0,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
6160.0,0.0,9915.0,0.0,0,4000.0,10,1,3,58,2,0,2,0,68,27,0,0.0,25,0.0,1908.48,494.36,0.3980880340430919,0.2882255921819716,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
227.0,0.0,1620.0,0.0,0,0.0,6,0,2,27,1,0,2,0,78,28,0,0.0,13,0.0,993.04,0.0,0.1831629534222953,0.0105491545671946,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
227.0,0.0,9403.0,0.0,0,0.0,7,1,9,46,1,0,3,0,139,12,1,1659.0,32,0.0,1179.09,0.0,0.0297258224160634,0.31529878563496,0,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
3666.0,329.0,3412.0,0.0,0,0.0,7,0,8,64,2,0,1,0,116,31,0,0.0,4,0.0,2577.38,0.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
237.0,4.0,1717.0,0.0,0,1500.0,0,1,5,17,1,0,2,0,10,1,0,0.0,5,0.0,2541.59,0.0,0.4698007746978657,0.8409600800126179,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
227.0,0.0,1620.0,0.0,0,12500.0,7,0,3,46,1,1,2,0,236,20,0,0.0,136,0.0,1543.26,0.0,0.8029031881312416,0.597873964722484,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
288.0,0.0,4350.0,0.0,0,0.0,9,1,21,25,1,0,1,0,227,19,0,0.0,4,301.9712951882768,1885.95,0.0,0.1476168860621401,0.1438576279684661,0,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
227.0,0.0,1620.0,0.0,0,0.0,6,1,7,37,1,0,1,0,252,21,0,0.0,2,0.0,1269.97,0.0,0.0,0.0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
975.0,191.0,2796.0,914.0,2,6000.0,3,1,9,32,1,0,3,2,173,36,0,0.0,81,142.09645514393532,2453.47,0.0,0.4897816651837869,0.2931192517296555,0,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
227.0,0.0,2104.0,0.0,0,0.0,3,1,12,37,1,0,2,0,58,26,0,0.0,3,0.0,2251.53,0.0,0.5207680047990858,0.3150671423834633,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1142.0,3103.0,6206.0,388.0,1,15000.0,7,1,16,45,1,4,2,1,95,51,0,0.0,3,2950.5812945603875,3499.61,599.22,0.9398399858315896,0.3500404011859275,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1014.0,0.0,4226.0,931.0,1,7000.0,10,1,4,38,2,0,3,2,14,23,2,0.0,88,3683.6682889582216,1840.05,1387.37,0.0,0.0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
3438.0,1299.0,2173.0,0.0,0,0.0,1,1,8,77,1,0,1,0,27,45,1,0.0,37,0.0,1740.97,0.0,0.7139492948506649,0.9558089247518795,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
380.0,19.0,2421.0,0.0,0,0.0,6,1,3,35,1,0,2,1,136,33,0,0.0,154,0.0,998.3,0.0,0.3639061913178985,0.5777701873995519,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
287.0,3359.0,6718.0,1069.0,3,11000.0,10,1,0,37,1,0,3,2,235,41,0,0.0,88,0.0,2096.41,0.0,0.7346469917032855,0.7408531361301748,0,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
447.0,22.0,2348.0,0.0,0,750.0,2,1,6,17,1,0,1,0,140,12,0,0.0,10,0.0,1049.71,0.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
227.0,823.0,1646.0,0.0,0,0.0,5,0,8,46,1,0,2,0,17,22,1,0.0,4,0.0,2690.83,0.0,0.0,0.2825634095369994,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
950.0,6.0,1826.0,0.0,0,9000.0,8,0,4,74,1,0,1,0,68,27,0,0.0,34,0.0,707.67,0.0,0.643848318520466,0.7932145832318519,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
227.0,810.0,1620.0,0.0,0,3000.0,2,1,8,59,1,0,1,0,130,32,0,0.0,35,0.0,943.4,869.32,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
227.0,0.0,1620.0,1701.0,2,15000.0,5,1,0,28,1,0,3,2,242,20,0,0.0,112,0.0,2514.36,0.0,0.1983475879671907,0.3775508696741301,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
366.0,28.0,1741.0,0.0,0,750.0,9,1,6,21,1,0,2,0,22,23,0,0.0,4,0.0,1419.99,467.14,0.8165112967893804,0.7281360665768961,0,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
251.0,0.0,1623.0,0.0,0,0.0,10,1,2,16,2,0,1,0,4,0,0,0.0,4,0.0,1493.13,0.0,0.42199967448938547,0.4534868759568195,0,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
227.0,2376.0,4752.0,0.0,0,3000.0,10,1,5,52,1,0,3,0,85,28,0,0.0,26,0.0,1282.42,0.0,0.44464219236430225,0.24303538381371131,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
18488.0,20719.0,41438.0,0.0,0,0.0,7,1,8,47,3,0,3,0,228,19,0,0.0,3,0.0,18249.56,0.0,0.6948986680589491,0.8519033500089606,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1479.0,519.0,3278.0,225.0,1,4000.0,9,1,5,26,1,0,3,0,31,24,1,0.0,28,0.0,2066.98,822.25,0.6279446061934151,0.7662201578274142,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
244.0,0.0,1729.0,0.0,0,3000.0,2,1,5,27,1,0,2,0,10,1,0,0.0,19,0.0,1384.94,0.0,0.7712994776781539,0.8898710428002463,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
